,Job title,company,city,state,education level/skills required / responsibilities,longitude,latitude,url,job summary
10,General Dentist - DDS / DMD (General Dental Practice),Aspen Dental,Jacksonville,FL,"Keep abreast of new developments in dentistry through structured continuing professional developments. Jacksonville (St John Town Center) , FL....",30.32967,-81.65385,http://www.indeed.com/viewjob?jk=ea93e140d2174fbf&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz11e_t9aBmwJmrPX0lC339zp5j_nBsqZ3RGLXGpbnJGOpeRH9cnIgLnvmMzj2sSdiUCQhwggWUZEvHtN5OcDtAPb&indpubnum=336274463762899&atk=1b2ndcm2aagsqf23,"Dentist
"
11,"Dental Hygienist - Ponte Vedra Beach, FL","Heartland Dental, LLC",Ponte Vedra Beach,FL,"At Heartland Dental supported offices, optimal dentistry and patient care is of utmost importance, so join our team today!...",30.239012,-81.38461,http://www.indeed.com/viewjob?jk=b57e2f6582dc8027&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz11e_t9aBmwJmrPX0lC339zp5j_nBsqZ3RGLXGpbnJGOpeRH9cnIgLnvmMzj2sSdiUCQhwggWUZEvHtN5OcDtAPb&indpubnum=336274463762899&atk=1b2ndcm2aagsqf23,Dental Hygienist – 
12,General Dentist,"Coast Dental Services, LLC",Jacksonville,FL,Have a passion for dentistry and enjoy working in a team environment. We take care of the administrative burden so you can focus on the dentistry....,30.32967,-81.65385,http://www.indeed.com/viewjob?jk=05288ce45c2d7b72&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz11e_t9aBmwJmrPX0lC339zp5j_nBsqZ3RGLXGpbnJGOpeRH9cnIgLnvmMzj2sSdiUCQhwggWUZEvHtN5OcDtAPb&indpubnum=336274463762899&atk=1b2ndcm2aagsqf23,"Overview:
"
13,Customer Service Representative/Call Center,Lakewood Dentistry,Jacksonville,FL,"We are a growing dental team looking for friendly, ambitious, and motivated team members.We are changing the dental office experience for our patients.",30.236263,-81.61539,http://www.indeed.com/viewjob?jk=56ecbea75e291111&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz11e_t9aBmwJmrPX0lC339zp5j_nBsqZ3RGLXGpbnJGOpeRH9cnIgLnvmMzj2sSdiUCQhwggWUZEvHtN5OcDtAPb&indpubnum=336274463762899&atk=1b2ndcm2aagsqf23,"We are a growing dental team looking for friendly, ambitious, and motivated team members.We are changing the dental office experience for our patients. Everything from our facilities, dental procedures, and customer service are expected to be remarkable. Gone are the days where the dentist office is an intimidating, uncomfortable place.Instead, we provide a calm, relaxing environment with the latest technology and procedures to serve our patient base the best way possible.We are looking to fill customer service call center positions for our current office as well as our new location opening this summer!!Applicants should consider themselves a 'people-person' and friendly by nature. As the first voice that our patients hear, you are expected to be bright and positive. Our patients want to ""hear your smile"" over the phone. This is not a typical call center job, where volume counts and everything is vanilla. We are looking for people who are customer service experts who make our patients feel comfortable and welcomed.Training is provided in-office so all team members have the tools they need to succeed. Benefits include health insurance, advancement opportunities, and 401k retirement program. Does this sound like the opportunity you have been looking for?Please respond to the email provided with an updated resume, and a brief description of yourself and what makes you interested in the position. Your cover letter is so important to us, submissions without it will not be considered.Job Type: Full-timeSalary: $12.00 /hourJob Location:Jacksonville, FL 32217Required education:Bachelor'sRequired experience:Customer Service: 3 years"
14,Orthodontic Assistant,Normandy Dentistry,Jacksonville,FL,The dental assistant is a vital position that supports the doctor and clinical team in the delivery of dental treatment as well as ensuring that the patient,30.294233,-81.77872,http://www.indeed.com/viewjob?jk=c306787b51e3659f&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz11e_t9aBmwJmrPX0lC339zp5j_nBsqZ3RGLXGpbnJGOpeRH9cnIgLnvmMzj2sSdiUCQhwggWUZEvHtN5OcDtAPb&indpubnum=336274463762899&atk=1b2ndcm2aagsqf23,"The dental assistant is a vital position that supports the doctor and clinical team in the delivery of dental treatment as well as ensuring that the patient has a remarkable experience. The dental assistant participates in a team effort to help build a long lasting relationship with our patients.Duties typically include preparing treatment rooms, sterilization, lab work, patient coordination, instrument and equipment maintenance, as well as many other functions that ensure a smooth operation of the practice.We are specifically looking for an assistant who is trained and practiced in orthodontics. Our practice is a general practice dealing in mostly Invisalign and 6 Month Smiles. Applicants should be familiar with both service offerings and comfortable working very independently on most orthodontics cases.Team members receive full benefits including health insurance, dental, 401k, holidays off and more. If you are interested in this wonderful opportunity please respond with a cover letter, resume, and any other applicable experience.Job Type: Full-timeRequired education:AssociateRequired experience:Orthodontic Assistant: 3 yearsRequired licenses or certifications:EFDACDA"
15,General Dentist,"Coast Dental Services, LLC",Orange Park,FL,Have a passion for dentistry and enjoy working in a team environment. We take care of the administrative burden so you can focus on the dentistry....,30.164835,-81.7033,http://www.indeed.com/viewjob?jk=a97bc508bc5c4d59&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz11e_t9aBmwJmrPX0lC339zp5j_nBsqZ3RGLXGpbnJGOpeRH9cnIgLnvmMzj2sSdiUCQhwggWUZEvHtN5OcDtAPb&indpubnum=336274463762899&atk=1b2ndcm2aagsqf23,"Overview:
"
16,Sterilization Technician,Normandy Dentistry,Jacksonville,FL,We have your answer at Normandy Dentistry. Are you a new dental assistant looking to break into the dental field?...,30.294233,-81.77872,http://www.indeed.com/viewjob?jk=46d941c8e8345211&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz11e_t9aBmwJmrPX0lC339zp5j_nBsqZ3RGLXGpbnJGOpeRH9cnIgLnvmMzj2sSdiUCQhwggWUZEvHtN5OcDtAPb&indpubnum=336274463762899&atk=1b2ndcm2aagsqf23,"Are you a new dental assistant looking to break into the dental field? Are you a student looking to gain healthcare experience? Do you like to learn new things in a fast-paced environment?We have your answer at Normandy Dentistry. We are looking to add to our wonderful and growing team by bringing on a new sterilization technician. This team member will work in the sterilization area of our in-office lab.Main duties will be cleaning instruments, setting up cassettes, and inventory management. This is a vital role in the practice, as it allows our team members to work very quickly, thus providing the most excellent care possible for our patients.This is a full-time position, offering full benefits (vacation, health insurance, dental, 401k, federal days off). We are looking for someone who can work diligently and quickly to keep up with our high demand. Are you up to the challenge? If so, please apply TODAY! Include relevant experience and a cover letter to explain why this position interests you.We are looking to fill the position immediately and cannot wait to hear from you.Job Type: Full-timeSalary: $9.00 /hourJob Location:Jacksonville, FL 32221Required education:Associate"
17,Dental Office Assistant - Business Assistant,"Heartland Dental, LLC",Jacksonville,FL,Must demonstrate a thorough knowledge of dentistry and dental procedures. Dental Office Assistant – Business Assistant....,30.32967,-81.65385,http://www.indeed.com/viewjob?jk=2ccb8f8ff3dcb1e3&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz11e_t9aBmwJmrPX0lC339zp5j_nBsqZ3RGLXGpbnJGOpeRH9cnIgLnvmMzj2sSdiUCQhwggWUZEvHtN5OcDtAPb&indpubnum=336274463762899&atk=1b2ndcm2aagsqf23,"Dental Office Assistant – Business Assistant
"
18,Dental Office Greeter,Normandy Dentistry,Jacksonville,FL,"We are a growing dental team looking for friendly, ambitious, and motivated team members.We are changing the dental office experience for our patients.",30.294233,-81.77872,http://www.indeed.com/viewjob?jk=b086cf1dea971057&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz11e_t9aBmwJmrPX0lC339zp5j_nBsqZ3RGLXGpbnJGOpeRH9cnIgLnvmMzj2sSdiUCQhwggWUZEvHtN5OcDtAPb&indpubnum=336274463762899&atk=1b2ndcm2aagsqf23,"We are a growing dental team looking for friendly, ambitious, and motivated team members.We are changing the dental office experience for our patients. Everything from our facilities, dental procedures, and customer service are expected to be remarkable. Gone are the days where the dentist office is an intimidating, uncomfortable place.Instead, we provide a calm, relaxing environment with the latest technology and procedures to serve our patient base the best way possible.We are looking to fill greeter positions for our current office as well as our new location opening this summer!! This is an entry-level position in our company. That means it is a gateway to moving and advancing within our organization. Applicants should consider themselves a ""people-person"" and friendly by nature. As the first face that our patients see, you are expected to be presentable, positive, and professional, all with an unwavering smile.Training is provided in-office so all team members have the tools they need to succeed. Benefits include health insurance, advancement opportunities, and 401k retirement program. Does this sound like the opportunity you have been looking for?Please respond to the email provided with an updated resume, certifications, position(s) you are interested in, and a brief description of yourself and what kind of work environment you are looking for.Job Type: Full-timeSalary: $9.00 /hourJob Location:Jacksonville, FL 32221Required education:High school or equivalentRequired experience:Customer Service: 1 year"
19,General Dentistry - Dentist,North American Dental Group,Jacksonville,FL,"General Dentistry opening in Jacksonville, Florida. We have an outstanding opportunity for a Dentist in Northeast Ohio that is passionate about providing the...",30.32967,-81.65385,http://www.indeed.com/viewjob?jk=46c83233d14b357e&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz11e_t9aBmwJmrPX0lC339zp5j_nBsqZ3RGLXGpbnJGOpeRH9cnIgLnvmMzj2sSdiUCQhwggWUZEvHtN5OcDtAPb&indpubnum=336274463762899&atk=1b2ndcm2aagsqf23,"General Dentistry opening in Jacksonville, Florida. We have an outstanding opportunity for a Dentist in Northeast Ohio that is passionate about providing the very best treatment for patients as well as creating an environment where they are comfortable and understand the importance of their oral health. We offer: * Clinical autonomy to diagnose and treat patients * Opportunities for partnership * Industry leading Continuing Education opportunities * Comprehensive administrative support * Relocation and Sign on bonuses for select locations * Comprehensive compensation and benefits packages including malpractice insurance Primary focus: * Provide exceptional dental care * Educate patients regarding their comprehensive treatment options * Maintain an environment where patients understand their health is our top priority Requirements: * DDS or DMD from an accredited school * Dedication to integrity and achieving the highest standards of ethical patient care To learn more about this opportunity, please contact Carrie Williams at [Click Job Title to Apply] or @ [Click Job Title to Apply]. An Equal Opportunity Employment Employer."
20,Oral Surgeon,Dental Care Alliance,Jacksonville,FL,"This truly helps providers concentrate on just doing dentistry. Formed in 1991, Dental Care Alliance is a Dental Support Organization with over 280 affiliated...",30.32967,-81.65385,http://www.indeed.com/viewjob?jk=d8b0a0afe7a60c06&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz11e_t9aBmwJmrPX0lC339zp5j_nBsqZ3RGLXGpbnJGOpeRH9cnIgLnvmMzj2sSdiUCQhwggWUZEvHtN5OcDtAPb&indpubnum=336274463762899&atk=1b2ndcm2aagsqf23,"Formed in 1991, Dental Care Alliance is a Dental Support Organization with over 280 affiliated dental practices in 13 states. At Dental Care Alliance, we are looking for dedicated professionals who are committed to excellence and understand the nature of teamwork. We offer opportunities for dentists to demonstrate their skill and abilities at all levels, as well as participate in rewards based on the success of the practice.


We are currently looking for an oral surgeon to work Part-Time in our North Coastal FL area Offices. In uncertain times like these, these offices offer the safety and security of a large practice with a robust patient base. This truly helps providers concentrate on just doing dentistry. This has fantastic potential to do a substantial amount of production from day one.


Full-Time or Part-Time opportunity!


Qualifications:
Licensed in the State of FL


Certificate to practice Oral Surgery"
21,Dental Assistant,"Heartland Dental, LLC",Jacksonville,FL,Become Part of our Successful Dentistry Team as a Dental Assistant. The ideal Dental Assistant candidate should possess exceptional written and verbal...,30.32967,-81.65385,http://www.indeed.com/viewjob?jk=512666e4416c3796&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz11e_t9aBmwJmrPX0lC339zp5j_nBsqZ3RGLXGpbnJGOpeRH9cnIgLnvmMzj2sSdiUCQhwggWUZEvHtN5OcDtAPb&indpubnum=336274463762899&atk=1b2ndcm2aagsqf23,Dental Assistant – 
22,DENTAL ASSISTANT,"City of Jacksonville, FL",Jacksonville,FL,"Knowledge of basic dentistry techniques, methods and procedures. The work requires basic knowledge of dentistry techniques, methods and procedures which involve...",30.32967,-81.65385,http://www.indeed.com/viewjob?jk=f8e0bb2ebc9a0ae9&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz11e_t9aBmwJmrPX0lC339zp5j_nBsqZ3RGLXGpbnJGOpeRH9cnIgLnvmMzj2sSdiUCQhwggWUZEvHtN5OcDtAPb&indpubnum=336274463762899&atk=1b2ndcm2aagsqf23,"This is technical level work assisting with dental procedures and maintaining the dental equipment used to treat patients housed at the correctional facilities. The work requires basic knowledge of dentistry techniques, methods and procedures which involve the use of fourhanded dentistry, maintenance of dental equipment, scheduling and billing. Experience is usually gained through a combination of training and experience. Contacts with others require skills in understanding and/or influencing people and are important in providing client services, including skills or persuasiveness, assertiveness and sensitivity to others point of view that are required to influence behavior, change an opinion or turn a situation around. The work is semi-routine in that tasks are covered by procedures or precedents, but some latitude is permitted to consider the most appropriate method, technique or procedure to follow. The work is performed in correctional facility environment, where risks and hazards are generally known, predictable and controllable; however, control of situations are occasionally limited due to working with inmates. Operates dental laboratory equipment and instruments, computers utilizing various software and other standard office equipment. Physical requirements are moderate and may include sitting and/or standing for extended periods of time and occasionally moving objects weighing up to 20lbs. The work is performed under general supervision where the work assignments are varied and, although subject to standard practices and procedures, the worker is permitted some latitude to set own priorities subject to the supervisor's approval.


Examples of Work:

Assist with basic dental procedures, including prosthodontics and restorative dentistry.
Fabricates and places restorations.
Performs laboratory procedures involved in the fabrication of oral prostheses.
Operates dental laboratory equipment.
Performs administrative functions including scheduling appointments, prepares bills and reports, creates and maintains electronic health and pharmacy records using computer.
Maintains dental equipment maintenance records and ensures equipments is serviced and maintained.
Disposes of hazardous waste in accordance with applicable laws.
Administration of the infection control plan in accordance with OSHA, CDC and ADA.
Demonstrates understanding of OSHA Blood-borne Pathogens Standards.
Demonstrates proficiency in the City of Jacksonville Core Competencies.
Performs related duties as required.

Knowledge, Skills and Abilities:

Knowledge of basic dentistry techniques, methods and procedures.
Knowledge of OSHA Blood-borne Pathogens Standards.
Knowledge of ethics, jurisprudence and patient confidentiality.
Knowledge of applicable laws relating to the proper disposal of hazardous waste.
Skill in operating dental laboratory equipment.
Ability to perform laboratory radiological procedures both analog and digital.
Ability to create and maintain electronic health and pharmacy records.
Ability to create and maintain dental equipment maintenance records, schedule appointments and prepare bills.
Ability to use computer and related software.
Ability to communicate effectively, orally and in writing.

Open Requirements/Supplemental Information:


Must have at least a two (2) year combination of education, training, or experience in dental assistant work.


NOTE:

Certified Dental Assistant preferred.
Must possess and maintain a valid Basic Life Support (BLS) Certificate."
23,FT/FLOATER HYGIENIST OPPORTUNITY,Narducci Dental Group,Jacksonville,FL,"We are in search of an amazing PT with a quick move to FT RDH, This candidate must love dentistry, love helping patients, love educating patients, love...",30.32967,-81.65385,http://www.indeed.com/viewjob?jk=ed501febc5d2b7e7&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz11e_t9aBmwJmrPX0lC339zp5j_nBsqZ3RGLXGpbnJGOpeRH9cnIgLnvmMzj2sSdiUCQhwggWUZEvHtN5OcDtAPb&indpubnum=336274463762899&atk=1b2ndcm2aagsqf23,"Narducci Dental Group, affiliates with dentists and dental team members of the highest caliber. We are in search of an amazing PT with a quick move to FT RDH, This candidate must love dentistry, love helping patients, love educating patients, love presenting treatment plans and converting patients to treatment acceptance and same day treatment is possible and building a dental home for their patients and team. All team members do marketing for their practice, call on their hygiene schedules and recalls and are ultimately responsible for their schedule and their success. NDG does not micromanage, we offer support, process, protocols and scripting that you follow to provide the BEST dental care, customer service, education and treatment. Our patients are #1 and in order to give them the best, you cannot be afraid to be honest with them about their oral health and what needs to be done to help them be healthy again. : ) Taking care of patients is a team effort, but the RDH is the most vital piece of the puzzle. You are with your patients they most and they need to have rapport with you and trust you. : ) We are looking to fill this PT Hygiene imediately, so if you take pride in your career and skills and are interested and feel you can bring something to the table that sets you a part and being the best, please let me know ASAP! : )
OUR PATIENT COMMITMENT
Provide each Patient a “WOW” Experience Provide Comprehensive Dental Care Provide Outstanding Clinicians Provide Additional Experienced Customer Support Provide State of The Art Facilities Provide Expert Second Opinions Provide Payment Options, Ensuring Your Dental Health Takes Priority.
Thank you and Smile Out Loud!TM
Visit us at www.NarducciDental.com to see what we stand for!"
